212,6,165.36,2025-11-06 00:00:00
213,6,171.97,2025-11-07 00:00:00
214,6,181.39,2025-11-08 00:00:00
215,6,188.15,2025-11-09 00:00:00
216,6,178.51,2025-11-10 00:00:00
217,6,169.92,2025-11-11 00:00:00
218,6,165.99,2025-11-12 00:00:00
219,6,154.57,2025-11-13 00:00:00
220,6,145.18,2025-11-14 00:00:00
221,6,149.59,2025-11-15 00:00:00
222,6,142.51,2025-11-16 00:00:00
223,6,144.31,2025-11-17 00:00:00
224,6,144.51,2025-11-18 00:00:00
225,6,135.72,2025-11-19 00:00:00
226,6,127.73,2025-11-20 00:00:00
227,6,129.50,2025-11-21 00:00:00
228,6,131.71,2025-11-22 00:00:00
229,6,133.56,2025-11-23 00:00:00
230,6,124.71,2025-11-24 00:00:00
231,6,129.04,2025-11-25 00:00:00
232,6,123.65,2025-11-26 00:00:00
233,6,125.67,2025-11-27 00:00:00
234,6,122.38,2025-11-28 00:00:00
235,6,118.69,2025-11-29 00:00:00
236,6,123.04,2025-11-30 00:00:00
237,6,116.78,2025-12-01 00:00:00
238,6,114.84,2025-12-02 00:00:00
239,6,109.06,2025-12-03 00:00:00
240,6,110.72,2025-12-04 00:00:00
241,7,97.39,2025-10-06 00:00:00
242,7,93.40,2025-10-07 00:00:00
243,7,89.39,2025-10-08 00:00:00
244,7,91.42,2025-10-09 00:00:00
245,7,87.48,2025-10-10 00:00:00
246,7,85.98,2025-10-11 00:00:00
247,7,83.17,2025-10-12 00:00:00
248,7,84.44,2025-10-13 00:00:00
249,7,88.04,2025-10-14 00:00:00
250,7,91.84,2025-10-15 00:00:00
251,7,90.35,2025-10-16 00:00:00
252,7,87.03,2025-10-17 00:00:00
253,7,82.01,2025-10-18 00:00:00
254,7,81.93,2025-10-19 00:00:00
255,7,81.95,2025-10-20 00:00:00
256,7,84.33,2025-10-21 00:00:00
257,7,88.31,2025-10-22 00:00:00
258,7,91.91,2025-10-23 00:00:00
259,7,92.88,2025-10-24 00:00:00
260,7,90.35,2025-10-25 00:00:00
261,7,88.39,2025-10-26 00:00:00
262,7,89.26,2025-10-27 00:00:00
263,7,85.63,2025-10-28 00:00:00
264,7,88.92,2025-10-29 00:00:00
265,7,87.74,2025-10-30 00:00:00
266,7,93.19,2025-10-31 00:00:00
267,7,97.78,2025-11-01 00:00:00
268,7,91.79,2025-11-02 00:00:00
269,7,90.57,2025-11-03 00:00:00
270,7,89.62,2025-11-04 00:00:00
271,7,87.93,2025-11-05 00:00:00
272,7,87.89,2025-11-06 00:00:00
273,7,88.19,2025-11-07 00:00:00
274,7,85.23,2025-11-08 00:00:00
275,7,85.65,2025-11-09 00:00:00
276,7,81.86,2025-11-10 00:00:00
277,7,84.23,2025-11-11 00:00:00
278,7,87.31,2025-11-12 00:00:00
279,7,88.81,2025-11-13 00:00:00
280,7,93.77,2025-11-14 00:00:00
281,7,97.80,2025-11-15 00:00:00
282,7,97.07,2025-11-16 00:00:00
283,7,95.11,2025-11-17 00:00:00
284,7,91.99,2025-11-18 00:00:00
285,7,95.37,2025-11-19 00:00:00
286,7,94.37,2025-11-20 00:00:00
287,7,100.98,2025-11-21 00:00:00
288,7,104.83,2025-11-22 00:00:00
289,7,111.82,2025-11-23 00:00:00
290,7,112.11,2025-11-24 00:00:00
291,7,112.19,2025-11-25 00:00:00
292,7,105.84,2025-11-26 00:00:00
293,7,110.67,2025-11-27 00:00:00
294,7,117.39,2025-11-28 00:00:00
295,7,110.82,2025-11-29 00:00:00
296,7,108.74,2025-11-30 00:00:00
297,7,109.03,2025-12-01 00:00:00
298,7,109.77,2025-12-02 00:00:00
299,7,109.26,2025-12-03 00:00:00
300,7,103.59,2025-12-04 00:00:00
301,8,113.24,2025-10-06 00:00:00
302,8,107.99,2025-10-07 00:00:00
303,8,109.23,2025-10-08 00:00:00
304,8,110.96,2025-10-09 00:00:00
305,8,115.80,2025-10-10 00:00:00
306,8,121.34,2025-10-11 00:00:00
307,8,113.86,2025-10-12 00:00:00
308,8,111.34,2025-10-13 00:00:00
309,8,104.76,2025-10-14 00:00:00
310,8,99.13,2025-10-15 00:00:00
311,8,103.76,2025-10-16 00:00:00
312,8,97.24,2025-10-17 00:00:00
313,8,95.51,2025-10-18 00:00:00
314,8,91.39,2025-10-19 00:00:00
315,8,86.32,2025-10-20 00:00:00
316,8,90.81,2025-10-21 00:00:00
317,8,96.64,2025-10-22 00:00:00
318,8,90.84,2025-10-23 00:00:00
319,8,91.53,2025-10-24 00:00:00
320,8,86.03,2025-10-25 00:00:00
321,8,81.01,2025-10-26 00:00:00
322,8,77.87,2025-10-27 00:00:00
323,8,82.95,2025-10-28 00:00:00
324,8,82.08,2025-10-29 00:00:00
325,8,82.62,2025-10-30 00:00:00
326,8,83.47,2025-10-31 00:00:00
327,8,83.39,2025-11-01 00:00:00
328,8,83.75,2025-11-02 00:00:00
329,8,81.69,2025-11-03 00:00:00
330,8,87.07,2025-11-04 00:00:00
331,8,85.14,2025-11-05 00:00:00
332,8,82.54,2025-11-06 00:00:00
333,8,81.04,2025-11-07 00:00:00
334,8,82.88,2025-11-08 00:00:00
335,8,77.57,2025-11-09 00:00:00
336,8,74.63,2025-11-10 00:00:00
337,8,71.50,2025-11-11 00:00:00
338,8,71.50,2025-11-12 00:00:00
339,8,71.50,2025-11-13 00:00:00
340,8,71.50,2025-11-14 00:00:00
341,8,71.50,2025-11-15 00:00:00
342,8,72.14,2025-11-16 00:00:00
343,8,71.50,2025-11-17 00:00:00
344,8,72.32,2025-11-18 00:00:00
345,8,71.50,2025-11-19 00:00:00
346,8,71.50,2025-11-20 00:00:00
347,8,71.50,2025-11-21 00:00:00
348,8,72.58,2025-11-22 00:00:00
349,8,75.52,2025-11-23 00:00:00
350,8,79.20,2025-11-24 00:00:00
351,8,76.12,2025-11-25 00:00:00
352,8,79.08,2025-11-26 00:00:00
353,8,75.72,2025-11-27 00:00:00
354,8,73.09,2025-11-28 00:00:00
355,8,71.50,2025-11-29 00:00:00
356,8,75.97,2025-11-30 00:00:00
357,8,71.50,2025-12-01 00:00:00
358,8,71.50,2025-12-02 00:00:00
359,8,75.87,2025-12-03 00:00:00
360,8,73.30,2025-12-04 00:00:00
361,9,113.52,2025-10-06 00:00:00
362,9,106.08,2025-10-07 00:00:00
363,9,100.82,2025-10-08 00:00:00
364,9,103.71,2025-10-09 00:00:00
365,9,97.81,2025-10-10 00:00:00
366,9,93.92,2025-10-11 00:00:00
367,9,97.10,2025-10-12 00:00:00
368,9,91.87,2025-10-13 00:00:00
369,9,92.42,2025-10-14 00:00:00
370,9,91.13,2025-10-15 00:00:00
371,9,93.83,2025-10-16 00:00:00
372,9,95.72,2025-10-17 00:00:00
373,9,97.31,2025-10-18 00:00:00
374,9,102.31,2025-10-19 00:00:00
375,9,101.93,2025-10-20 00:00:00
376,9,104.59,2025-10-21 00:00:00
377,9,110.23,2025-10-22 00:00:00
378,9,112.51,2025-10-23 00:00:00
379,9,105.20,2025-10-24 00:00:00
380,9,106.21,2025-10-25 00:00:00
381,9,109.92,2025-10-26 00:00:00
382,9,112.67,2025-10-27 00:00:00
383,9,119.66,2025-10-28 00:00:00
384,9,126.54,2025-10-29 00:00:00
385,9,132.72,2025-10-30 00:00:00
386,9,138.23,2025-10-31 00:00:00
387,9,136.12,2025-11-01 00:00:00
388,9,132.83,2025-11-02 00:00:00
389,9,126.45,2025-11-03 00:00:00
390,9,119.63,2025-11-04 00:00:00
391,9,113.65,2025-11-05 00:00:00
392,9,106.41,2025-11-06 00:00:00
393,9,105.07,2025-11-07 00:00:00
394,9,107.41,2025-11-08 00:00:00
395,9,114.52,2025-11-09 00:00:00
396,9,107.96,2025-11-10 00:00:00
397,9,115.44,2025-11-11 00:00:00
398,9,120.74,2025-11-12 00:00:00
399,9,129.12,2025-11-13 00:00:00
400,9,135.49,2025-11-14 00:00:00
401,9,135.77,2025-11-15 00:00:00
402,9,129.73,2025-11-16 00:00:00
403,9,136.50,2025-11-17 00:00:00
404,9,142.95,2025-11-18 00:00:00
405,9,136.30,2025-11-19 00:00:00
406,9,145.64,2025-11-20 00:00:00
407,9,152.89,2025-11-21 00:00:00
408,9,147.24,2025-11-22 00:00:00
409,9,145.02,2025-11-23 00:00:00
410,9,142.07,2025-11-24 00:00:00
411,9,134.47,2025-11-25 00:00:00
412,9,133.59,2025-11-26 00:00:00
413,9,133.43,2025-11-27 00:00:00
414,9,130.79,2025-11-28 00:00:00
415,9,139.83,2025-11-29 00:00:00
416,9,134.89,2025-11-30 00:00:00
417,9,128.88,2025-12-01 00:00:00
418,9,128.83,2025-12-02 00:00:00
419,9,136.43,2025-12-03 00:00:00
420,9,128.03,2025-12-04 00:00:00
421,10,125.17,2025-10-06 00:00:00
422,10,125.06,2025-10-07 00:00:00
423,10,129.87,2025-10-08 00:00:00
424,10,131.08,2025-10-09 00:00:00
425,10,130.02,2025-10-10 00:00:00
426,10,137.40,2025-10-11 00:00:00
427,10,139.14,2025-10-12 00:00:00
428,10,134.63,2025-10-13 00:00:00
429,10,137.95,2025-10-14 00:00:00
430,10,134.61,2025-10-15 00:00:00
431,10,127.35,2025-10-16 00:00:00
432,10,124.96,2025-10-17 00:00:00
433,10,126.38,2025-10-18 00:00:00
434,10,125.76,2025-10-19 00:00:00
435,10,118.79,2025-10-20 00:00:00
436,10,113.28,2025-10-21 00:00:00
437,10,119.39,2025-10-22 00:00:00
438,10,117.00,2025-10-23 00:00:00
439,10,109.28,2025-10-24 00:00:00
440,10,115.14,2025-10-25 00:00:00
441,10,112.44,2025-10-26 00:00:00
442,10,111.60,2025-10-27 00:00:00
443,10,107.79,2025-10-28 00:00:00
444,10,106.75,2025-10-29 00:00:00
445,10,107.72,2025-10-30 00:00:00
446,10,114.71,2025-10-31 00:00:00
447,10,112.46,2025-11-01 00:00:00
448,10,112.32,2025-11-02 00:00:00
449,10,116.44,2025-11-03 00:00:00
450,10,122.89,2025-11-04 00:00:00
451,10,125.81,2025-11-05 00:00:00
452,10,134.26,2025-11-06 00:00:00
453,10,140.63,2025-11-07 00:00:00
454,10,138.44,2025-11-08 00:00:00
455,10,142.04,2025-11-09 00:00:00
456,10,146.41,2025-11-10 00:00:00
457,10,139.75,2025-11-11 00:00:00
458,10,144.62,2025-11-12 00:00:00
459,10,142.81,2025-11-13 00:00:00
460,10,147.77,2025-11-14 00:00:00
461,10,156.97,2025-11-15 00:00:00
462,10,164.74,2025-11-16 00:00:00
463,10,161.98,2025-11-17 00:00:00
464,10,172.69,2025-11-18 00:00:00
465,10,165.18,2025-11-19 00:00:00
466,10,158.69,2025-11-20 00:00:00
467,10,154.93,2025-11-21 00:00:00
468,10,160.59,2025-11-22 00:00:00
469,10,155.55,2025-11-23 00:00:00
470,10,147.32,2025-11-24 00:00:00
471,10,149.59,2025-11-25 00:00:00
472,10,148.91,2025-11-26 00:00:00
473,10,144.30,2025-11-27 00:00:00
474,10,147.72,2025-11-28 00:00:00
475,10,151.35,2025-11-29 00:00:00
476,10,142.70,2025-11-30 00:00:00
477,10,146.50,2025-12-01 00:00:00
478,10,144.41,2025-12-02 00:00:00
479,10,149.22,2025-12-03 00:00:00
480,10,153.12,2025-12-04 00:00:00
481,12,139.90,2025-10-06 00:00:00
482,12,148.69,2025-10-07 00:00:00
483,12,151.15,2025-10-08 00:00:00
484,12,157.75,2025-10-09 00:00:00
485,12,158.02,2025-10-10 00:00:00
486,12,157.52,2025-10-11 00:00:00
487,12,168.43,2025-10-12 00:00:00
488,12,175.23,2025-10-13 00:00:00
489,12,169.20,2025-10-14 00:00:00
490,12,158.62,2025-10-15 00:00:00
491,12,153.20,2025-10-16 00:00:00
492,12,163.85,2025-10-17 00:00:00
493,12,172.38,2025-10-18 00:00:00
494,12,169.02,2025-10-19 00:00:00
495,12,164.31,2025-10-20 00:00:00
496,12,171.68,2025-10-21 00:00:00
497,12,160.09,2025-10-22 00:00:00
498,12,169.41,2025-10-23 00:00:00
499,12,162.15,2025-10-24 00:00:00
500,12,170.47,2025-10-25 00:00:00
501,12,167.27,2025-10-26 00:00:00
502,12,155.62,2025-10-27 00:00:00
503,12,149.84,2025-10-28 00:00:00
504,12,151.57,2025-10-29 00:00:00
505,12,144.39,2025-10-30 00:00:00
506,12,153.05,2025-10-31 00:00:00
507,12,147.79,2025-11-01 00:00:00
508,12,157.24,2025-11-02 00:00:00
509,12,157.78,2025-11-03 00:00:00
510,12,163.14,2025-11-04 00:00:00
511,12,155.38,2025-11-05 00:00:00
512,12,153.89,2025-11-06 00:00:00
513,12,150.66,2025-11-07 00:00:00
514,12,152.13,2025-11-08 00:00:00
515,12,146.63,2025-11-09 00:00:00
516,12,140.18,2025-11-10 00:00:00
517,12,141.52,2025-11-11 00:00:00
518,12,146.85,2025-11-12 00:00:00
519,12,137.95,2025-11-13 00:00:00
520,12,142.47,2025-11-14 00:00:00
521,12,133.91,2025-11-15 00:00:00
522,12,134.98,2025-11-16 00:00:00
523,12,140.95,2025-11-17 00:00:00
524,12,132.59,2025-11-18 00:00:00
525,12,135.20,2025-11-19 00:00:00
526,12,134.36,2025-11-20 00:00:00
527,12,140.63,2025-11-21 00:00:00
528,12,144.35,2025-11-22 00:00:00
529,12,151.88,2025-11-23 00:00:00
530,12,151.91,2025-11-24 00:00:00
531,12,160.51,2025-11-25 00:00:00
532,12,166.28,2025-11-26 00:00:00
533,12,168.95,2025-11-27 00:00:00
534,12,170.38,2025-11-28 00:00:00
535,12,170.59,2025-11-29 00:00:00
536,12,170.48,2025-11-30 00:00:00
537,12,161.74,2025-12-01 00:00:00
538,12,159.49,2025-12-02 00:00:00
539,12,167.90,2025-12-03 00:00:00
540,12,170.44,2025-12-04 00:00:00
541,13,163.69,2025-10-06 00:00:00
542,13,174.24,2025-10-07 00:00:00
543,13,170.04,2025-10-08 00:00:00
544,13,160.36,2025-10-09 00:00:00
545,13,156.34,2025-10-10 00:00:00
546,13,146.56,2025-10-11 00:00:00
547,13,149.97,2025-10-12 00:00:00
548,13,155.74,2025-10-13 00:00:00
549,13,146.04,2025-10-14 00:00:00
550,13,137.00,2025-10-15 00:00:00
551,13,146.58,2025-10-16 00:00:00
552,13,151.66,2025-10-17 00:00:00
553,13,156.74,2025-10-18 00:00:00
554,13,154.32,2025-10-19 00:00:00
555,13,147.41,2025-10-20 00:00:00
556,13,151.22,2025-10-21 00:00:00
557,13,157.11,2025-10-22 00:00:00
558,13,146.50,2025-10-23 00:00:00
559,13,154.20,2025-10-24 00:00:00
560,13,160.24,2025-10-25 00:00:00
561,13,153.69,2025-10-26 00:00:00
562,13,155.20,2025-10-27 00:00:00
563,13,147.26,2025-10-28 00:00:00
564,13,148.41,2025-10-29 00:00:00
565,13,143.70,2025-10-30 00:00:00
566,13,151.03,2025-10-31 00:00:00
567,13,144.71,2025-11-01 00:00:00
568,13,154.59,2025-11-02 00:00:00
569,13,153.10,2025-11-03 00:00:00
570,13,145.11,2025-11-04 00:00:00
571,13,136.91,2025-11-05 00:00:00
572,13,134.14,2025-11-06 00:00:00
573,13,131.39,2025-11-07 00:00:00
574,13,126.71,2025-11-08 00:00:00
575,13,131.11,2025-11-09 00:00:00
576,13,126.71,2025-11-10 00:00:00
577,13,131.32,2025-11-11 00:00:00
578,13,123.08,2025-11-12 00:00:00
579,13,116.29,2025-11-13 00:00:00
580,13,112.16,2025-11-14 00:00:00
581,13,107.88,2025-11-15 00:00:00
582,13,111.95,2025-11-16 00:00:00
583,13,115.85,2025-11-17 00:00:00
584,13,110.69,2025-11-18 00:00:00
585,13,112.39,2025-11-19 00:00:00
586,13,112.31,2025-11-20 00:00:00
587,13,116.04,2025-11-21 00:00:00
588,13,108.48,2025-11-22 00:00:00
589,13,107.88,2025-11-23 00:00:00
590,13,104.00,2025-11-24 00:00:00
591,13,109.13,2025-11-25 00:00:00
592,13,115.39,2025-11-26 00:00:00
593,13,123.10,2025-11-27 00:00:00
594,13,130.88,2025-11-28 00:00:00
595,13,129.47,2025-11-29 00:00:00
596,13,120.88,2025-11-30 00:00:00
597,13,125.45,2025-12-01 00:00:00
598,13,133.66,2025-12-02 00:00:00
599,13,125.07,2025-12-03 00:00:00
600,13,116.32,2025-12-04 00:00:00
601,14,104.96,2025-10-06 00:00:00
602,14,106.29,2025-10-07 00:00:00
603,14,105.12,2025-10-08 00:00:00
604,14,98.66,2025-10-09 00:00:00
605,14,103.96,2025-10-10 00:00:00
606,14,103.90,2025-10-11 00:00:00
607,14,102.87,2025-10-12 00:00:00
608,14,108.97,2025-10-13 00:00:00
609,14,114.27,2025-10-14 00:00:00
610,14,114.54,2025-10-15 00:00:00
611,14,116.10,2025-10-16 00:00:00
612,14,122.55,2025-10-17 00:00:00
613,14,117.85,2025-10-18 00:00:00
614,14,117.73,2025-10-19 00:00:00
615,14,123.56,2025-10-20 00:00:00
616,14,119.18,2025-10-21 00:00:00
617,14,114.51,2025-10-22 00:00:00
618,14,115.21,2025-10-23 00:00:00
619,14,120.32,2025-10-24 00:00:00
620,14,123.80,2025-10-25 00:00:00
621,14,132.64,2025-10-26 00:00:00
622,14,126.45,2025-10-27 00:00:00
623,14,125.65,2025-10-28 00:00:00
624,14,127.04,2025-10-29 00:00:00
625,14,131.55,2025-10-30 00:00:00
626,14,135.00,2025-10-31 00:00:00
627,14,135.00,2025-11-01 00:00:00
628,14,132.94,2025-11-02 00:00:00
629,14,135.00,2025-11-03 00:00:00
630,14,130.63,2025-11-04 00:00:00
631,14,126.33,2025-11-05 00:00:00
632,14,121.35,2025-11-06 00:00:00
633,14,122.03,2025-11-07 00:00:00
634,14,116.73,2025-11-08 00:00:00
635,14,118.12,2025-11-09 00:00:00
636,14,118.93,2025-11-10 00:00:00
637,14,118.95,2025-11-11 00:00:00
638,14,127.34,2025-11-12 00:00:00
639,14,128.78,2025-11-13 00:00:00
640,14,132.78,2025-11-14 00:00:00
641,14,135.00,2025-11-15 00:00:00
642,14,135.00,2025-11-16 00:00:00
643,14,133.01,2025-11-17 00:00:00
644,14,135.00,2025-11-18 00:00:00
645,14,135.00,2025-11-19 00:00:00
646,14,128.23,2025-11-20 00:00:00
647,14,134.95,2025-11-21 00:00:00
648,14,131.21,2025-11-22 00:00:00
649,14,130.01,2025-11-23 00:00:00
650,14,133.96,2025-11-24 00:00:00
651,14,132.31,2025-11-25 00:00:00
652,14,133.30,2025-11-26 00:00:00
653,14,134.61,2025-11-27 00:00:00
654,14,135.00,2025-11-28 00:00:00
655,14,132.41,2025-11-29 00:00:00
656,14,135.00,2025-11-30 00:00:00
657,14,135.00,2025-12-01 00:00:00
658,14,135.00,2025-12-02 00:00:00
659,14,129.02,2025-12-03 00:00:00
660,14,128.76,2025-12-04 00:00:00
661,15,106.01,2025-10-06 00:00:00
662,15,103.74,2025-10-07 00:00:00
663,15,105.04,2025-10-08 00:00:00
664,15,108.40,2025-10-09 00:00:00
665,15,111.87,2025-10-10 00:00:00
666,15,112.43,2025-10-11 00:00:00
